Description,Symbol,Transaction Date,Settlement Date,Account Currency,Type,Quantity,Currency of Price,Price,Settlement Amount
ID253,11-Mar-2009,11-Mar-2009,CAD,DEPOSIT,-167.51,CAD,0.000,0.00
PR001,11-Mar-2009,11-Mar-2009,CAD,DEPOSIT,-173.17,CAD,0.000,0.00
GF801,11-Mar-2009,11-Mar-2009,CAD,DEPOSIT,-290.24,CAD,0.000,0.00
ID281,11-Mar-2009,11-Mar-2009,CAD,DEPOSIT,-407.62,CAD,0.000,0.00
IG6103,11-Mar-2009,11-Mar-2009,CAD,DEPOSIT,-650.73,CAD,0.000,0.00
AAPL,10-Mar-2009,10-Mar-2009,CAD,DEPOSIT,-100.00,CAD,0.000,0.00
RY,10-Mar-2009,10-Mar-2009,CAD,DEPOSIT,-100.00,CAD,0.000,0.00
TRV,10-Mar-2009,10-Mar-2009,CAD,DEPOSIT,-4.00,CAD,0.000,0.00
BB.TO,10-Mar-2009,10-Mar-2009,CAD,DEPOSIT,-100.00,CAD,0.000,0.00
CM,10-Mar-2009,10-Mar-2009,CAD,DEPOSIT,-50.00,CAD,0.000,0.00
REI.UN,10-Mar-2009,10-Mar-2009,CAD,DEPOSIT,-275.00,CAD,0.000,0.00
